"player_id","player_name","birth_date","height_ft","height_in","nationality","weight_lb"
"2lqRjnZWqr","Amandine Pierre-Louis","1995-02-18",5,7,"Canada",NA
"0Oq6lyX7M6","Amando Moreno","1995-09-10",5,7,"USA",154
"vzqo70PBqa","Amar Sejdic","1996-11-29",5,10,"USA",159
"7vQ7BXGDqD","Amarildo","1999-01-19",6,2,"Brazil",174
"XVqKGwNq01","Amauri","1980-06-03",6,1,"Italy",183
"0x5g2k0bM7","Amber Brooks","1991-01-23",5,6,"USA",NA
"eVq3y1NgMW","Amber Marshall",NA,NA,NA,"USA",NA
"raMyArbNMd","Ambroise Oyongo","1991-06-22",5,9,"Cameroon",152
"0Oq6wyGXQ6","Amer Didic","1994-12-28",6,3,"Canada",196
"kRQao0Rg5K","Amer Sasivarevic","1994-10-08",5,11,"Germany",170
"Pk5LggaNMO","Aminata Diallo","1995-04-03",5,4,"France",108
"KAqBjXzvqb","Aminu Abdallah","1994-01-07",6,3,"Ghana",172
"0Oq63ma2Q6","Amir Bashti","1997-03-21",5,7,"USA",150
"4JMA9KmkMK","Amirah Ali","1998-12-07",NA,NA,"USA",NA
"a35rK02oqL","Amirgy Pineda","1997-01-03",5,7,"USA",150
"p6qboxzpQ0","Amjot Narang","2003-10-15",6,1,"USA",150
"Pk5LbW7QOW","Amobi Okugo","1991-03-13",6,0,"USA",176
"gpMOavoyqz","Amoy Brown","1996-08-31",6,2,"Jamaica",165
"0x5g2NerM7","Amro Tarek","1992-05-17",6,2,"Egypt",NA
"KAqB99w75b","Amy Harrison","1996-04-21",5,7,"Australia",130
"NWMWXlBY5l","Amy Rodriguez","1987-02-17",5,4,"USA",NA
"2lqRRj9Jqr","Amy Turner","1991-07-04",NA,NA,"England",NA
"aDQ0aplvME","Ana Maria Crnogorcevic","1990-10-03",5,9,"Switzerland",143
"4JMA9XLYMK","Anatole Bertrand-Abang","1996-07-06",6,1,"Cameroon",159
"eVq3xKGVQW","Ander Egiluz","1998-04-27",5,11,"Spain",170
"4wM4Jmjdqj","Anderson Asiedu","1996-06-12",5,6,"Ghana",NA
"315VeN4YM9","Anderson Conceicão","1989-10-24",6,2,"Brazil",179
"EGMPnReVqa","Anderson Julio","1996-05-31",5,11,"Ecuador",154
"gjMNRDxDMK","Andi Sullivan","1995-12-20",5,7,"USA",NA
"KXMekeX1q6","Andi Tostanoski","1994-08-29",NA,NA,"USA",NA
"Pk5LZvYQOW","Andoni Iraola","1982-06-22",6,0,"Spain",165
"zeQZJEgZQK","Andrae Campbell","1989-03-14",5,10,"Jamaica",165
"gOMnv0OMwN","Andraz Struna","1989-04-23",6,1,"Slovenia",159
"zeQZRx1QKw","Andre Akpan","1987-12-09",6,0,"USA",192
"7VqGmob3Mv","Andre Blake","1990-11-21",6,4,"Jamaica",176
"eV5DzYmaQK","Andre Deas","1997-11-07",5,9,"USA",141
"zeQZ7zlDMK","Andre Fortune","1996-07-03",5,11,"Trinidad & Tobago",170
"Pk5LgNmNMO","André Horta","1996-11-07",5,6,"Portugal",121
"a35rlN9BQL","Andre Lewis","1994-08-12",5,9,"Jamaica",146
"kRQa9BYQKZ","André Lima","1985-05-03",6,1,"Brazil",185
"wvq9eAvZqW","André Luiz Costa","2002-02-09",5,9,"USA",139
"xW5pyyPGqg","Andre Ochoa","2002-01-27",5,10,"USA",148
"NPqxeE4XQ9","Andre Rawls","1991-12-20",6,2,"USA",190
"NPqxx0vXq9","Andre Reynolds","2001-05-02",5,9,"USA",154
"0Oq63vL7Q6","Andre Saucedo-Avila","2003-09-17",NA,NA,"USA",NA
"gOMnRxreMw","Andre Shinyashiki","1997-06-11",5,9,"Brazil",152
"raMyAvyJMd","Andre Ulrich Zanga","1997-04-04",6,1,"Cameroon",165
"wvq9eBo7qW","Andre Zuluaga-Silva","2003-08-24",6,0,"USA",165
"gOMn6d48Mw","Andrea Mancini","1992-08-13",5,10,"Italy",157
"9z5kRvdMA3","Andrea Pirlo","1979-05-19",5,10,"Italy",150
"wvq9emNqWn","Andrea Pisanu","1982-01-07",5,8,"Italy",159
"2vQ1jGBxMr","Andrea Rán Hauksdóttir","1996-01-28",NA,NA,"Iceland",NA
"9vQ24Do5K6","Andreas Görlitz","1982-01-31",5,11,"Germany",172
"gOMnR2NmMw","Andreas Ivan","1995-01-10",5,10,"Germany",148
"Pk5LXJG5OW","Andreas Ivanschitz","1983-10-15",6,0,"Austria",181
"7VqGjvOd5v","Andreas Vaikla","1997-02-19",6,6,"Canada",203
"zeQZX0gr5K","Andrés Arcila","1994-06-21",5,7,"Colombia",154
"4JMAomR1qK","Andres Cardenas","2003-03-09",5,8,"USA",135
"9z5kaeZKQA","Andrés Correa","1994-01-29",5,10,"Colombia",161
"7VqGmWK6Mv","Andrés Escobar","1991-05-04",5,6,"Colombia",146
"9YqdkWYR5v","Andrés Flores","1990-08-31",5,7,"El Salvador",148
"odMX7DjrQY","Andrés Hernández","1993-04-21",5,8,"Venezuela",150
"vzqoYOBMap","Andrés Imperiale","1986-07-08",6,1,"Argentina",172
"vzqod90kQa","Andres Jasson","2002-01-17",5,9,"USA",NA
"XVqKWW8Kq0","Andrés Mendoza","1989-08-16",6,2,"Ecuador",194
"NWMWlX6K5l","Andrés Perea","2000-11-14",6,0,"Colombia",159
"BLMv7L435x","Andrés Reyes","1999-09-08",6,1,"Colombia",150
"kRQabLv8MK","Andrés Ricaurte","1991-10-03",6,0,"Colombia",148
"2lqReKx5r0","Andrés Ríos","1989-08-01",5,10,"Argentina",172
"2lqR7rWnQr","Andres Robles Garcia","2003-09-18",5,9,"USA",150
"gOMnzEOMwN","Andrés Romero","1989-12-21",5,10,"Argentina",161
"Pk5Lep0ZqO","Andrés Torres Rael","2004-04-01",NA,NA,"USA",NA
"raMyA2pJMd","Andressinha","1995-05-01",5,3,"Brazil",132
"EGMPVykqaY","Andreu Fontàs","1989-11-14",5,11,"Spain",159
"eVq3jWVj5W","Andrew Akindele","2000-01-12",5,11,"USA",165
"4wM4ZPNAqj","Andrew Booth","1997-07-16",5,11,"USA",170
"BLMvzKKjMx","Andrew Brody","1995-05-03",5,10,"USA",135
"p6qbgNZaQ0","Andrew Brown",NA,NA,NA,"USA",NA
"N6MmeX4LME","Andrew Carleton","2000-06-22",5,8,"USA",146
"9z5kbj6lMA","Andrew de Gannes","2003-04-09",NA,NA,"Trinidad & Tobago",NA
"jYQJzK7ZQG","Andrew Dias","1998-05-19",5,10,"Canada",157
"7vQ74zEMD1","Andrew Driver","1987-11-20",5,9,"England",154
"eVq3YmDMWO","Andrew Dykstra","1986-01-02",6,4,"USA",196
"ljqEj8WNQx","Andrew Farrell","1992-04-02",5,11,"USA",185
"9vQ2ZaZYQK","Andrew Forth","1998-10-09",NA,NA,"USA",NA
"gOMnR3ZxMw","Andrew Fox","1993-01-15",6,2,"England",181
"315VXyJXQ9","Andrew Gutman","1996-10-02",5,10,"USA",159
"p6qbr04q0G","Andrew Jacobson","1985-09-25",6,2,"USA",194
"2vQ1L8R4qr","Andrew Jean-Baptiste","1992-06-16",6,2,"USA",207
"KXMek9rrq6","Andrew Kendall-Moullin","1994-11-30",6,1,"USA",181
"9Yqd6JLkMv","Andrew Lombard","1997-07-20",5,9,"USA",154
"4wM4abgd5j","Andrew Lubahn","1991-09-10",6,1,"USA",174
"N6MmeEGxME","Andrew MacRae","1990-08-24",6,1,"Canada",196
"9vQ2ZZ7mQK","Andrew Maia","2002-01-09",NA,NA,"USA",NA
"4JMA9JVOMK","Andrew Pannenberg","1998-09-21",6,2,"USA",190
"N6Mme2GwME","Andrew Putna","1994-10-21",6,2,"USA",181
"Oa5wYGj8Q1","Andrew Ribeiro","1990-10-22",6,0,"USA",181
"KXMe39a6q6","Andrew Rick","2006-01-30",NA,NA,"USA",NA
"NWMWVjjeQl","Andrew Romig","1998-03-25",6,2,"USA",174
"9z5k7eRK5A","Andrew Samuels","1997-05-15",5,10,"USA",119
"gpMOe8Y2qz","Andrew Samuels","2005-03-18",NA,NA,"USA",NA
"2vQ14GvLqr","Andrew Sullins","2004-06-11",NA,NA,"USA",NA
"jYQJz3rWQG","Andrew Tarbell","1993-10-07",6,3,"USA",190
"odMXRzmxqY","Andrew Tinari","1995-09-12",5,6,"USA",141
"KXMe4RvQ64","Andrew Weber","1983-08-09",6,2,"USA",192
"kRQabOWgMK","Andrew Wenger","1990-12-25",6,0,"USA",185
"0Oq6weerQ6","Andrew Wheeler-Omiunu","1994-12-01",5,9,"USA",174
"9vQ2VamQK6","Andrew Wiedeman","1989-08-22",5,11,"USA",165
"Xj5Y6eBlqb","Andrew Wolverton","1993-06-04",6,6,"USA",223
"NPqxmpNXQ9","Andrew Wooten","1989-09-30",6,1,"USA",187
"gOMn6w4eMw","Andy Craven","1992-01-21",5,11,"USA",168
"9z5kJpJMA3","Andy Dorman","1982-05-01",6,1,"Wales",161
"KAqBw4mQbg","Andy Gruenebaum","1982-12-30",6,1,"USA",201
"kRQay0LQKZ","Andy Najar","1993-03-16",5,7,"Honduras",150
"GNPqxWm59d","Andy O'Brien","1979-06-29",6,3,"Republic of Ireland",207
"vzqo7Gkpqa","Andy Polo","1994-09-29",5,9,"Peru",154
"raMyZGeA5d","Andy Rose","1990-02-13",6,2,"England",172
"a35rKleGqL","Andy Thoma","1993-04-29",5,11,"USA",165
"7vQ7rKGYqD","Andy Thomas","1998-09-01",6,2,"USA",NA
"KPqj6XPyq6","Angel Alvarez","1997-11-16",5,9,"USA",161
"2lqR7nAWQr","Angel Bernal","2005-02-26",5,7,"USA",152
"4JMAkmjPqK","Angel Espana","1995-04-04",5,11,"USA",165
"eV5DzKjOQK","Angel Fernandez","2006-05-08",NA,NA,"USA",NA
"2lqR78k4Qr","Angel Robles","2006-05-13",NA,NA,"USA",NA
"9vQ2220eQK","Angela Salem","1988-07-24",5,5,"USA",119
"ljqE241EQx","Angelina","2000-01-26",5,3,"Brazil",NA
"4wM42Nxdqj","Angeliño","1997-01-04",5,7,"Spain",152
"9vQ22OExQK","Angelo Cavalluzzo","1993-01-03",5,10,"Canada",150
"N6MmoVrRqE","Angelo Kelly-Rosales","1993-01-25",5,10,"Honduras",172
"7VqGmlz3Mv","Angelo Rodríguez","1989-04-04",6,0,"Colombia",176
"xW5pygRRqg","Anges Kader Bohui","2003-12-03",5,10,"Ivory Coast",150
"0Oq6lgE2M6","Angharad James","1994-06-01",NA,NA,"Wales",NA
"Vj58BB1LQ8","Aníbal Chalá","1996-05-09",5,10,"Ecuador",154
"9vQ22xw9QK","Anibal Echeverria","1987-09-05",5,8,"USA",163
"gjMNv7PpMK","Aníbal Godoy","1990-02-10",5,11,"Panama",159
"NWMWlOGj5l","Anika Rodriguez","1997-01-01",5,2,"USA",NA
"a35rK9a2qL","Anna Gilbertson",NA,NA,NA,"Costa Rica",NA
"gpMOo3K7Mz","Anna Heilferty","1999-04-17",5,3,"USA",NA
"xW5prWVJQg","Anna Moorhouse","1995-03-30",NA,NA,"England",NA
"eVq3y7KnMW","Annika Schmidt","1997-07-14",NA,NA,"USA",NA
"KXMe331vq6","Annika Schmidt","1993-05-04",NA,NA,"Germany",NA
"wvq9e2ZwqW","Ansu Kanneh","2005-12-02",5,10,"Liberia",143
"eV5DyJmqKn","Ante Jazic","1976-02-27",5,11,"Canada",176
"315VevzEM9","Anthony Arena","1990-08-03",5,11,"USA",172
"Vj58BPb2Q8","Anthony Blondell","1994-05-17",6,1,"Venezuela",172
"gOMnY3XOQw","Anthony Faupel","2005-09-13",5,8,"USA",150
"gOMnR16JMw","Anthony Fontana","1999-10-14",5,10,"USA",161
"2lqRkpG4Qr","Anthony Grant","1989-08-04",5,9,"Jamaica",170
"vzqo7OyYqa","Anthony Jackson-Hamel","1993-08-03",6,1,"Canada",181
"vzqodE3JQa","Anthony Legendre","1996-10-28",5,6,"USA",141
"7vQ7rpEeqD","Anthony Manning","1992-09-04",6,4,"USA",201
"7VqG3Onxqv","Anthony Marcucci","1999-07-31",6,4,"USA",190
"vzqo7EpLqa","Anthony Markanich","1999-12-26",6,1,"USA",NA
"XVqK2XlN50","Anthony Mator",NA,NA,NA,"USA",NA
"N6MmK0bPqE","Anthony Mwembia","1996-04-12",6,2,"France",192
"315VXmJYQ9","Anthony Osorio","1994-04-13",5,9,"Canada",150
"xW5pyAAGqg","Anthony Ramirez","2005-12-22",NA,NA,"USA",NA
"zeQZXln15K","Anthony Ramos","2003-02-05",6,0,"USA",141
"XVqKeLV2M0","Anthony Sorenson","2003-01-25",5,6,"USA",126
"jYQJBvyZQG","Anthony Velarde","1996-03-08",5,7,"USA",137
"4JMAJYO5Kg","Anthony Wallace","1989-01-26",5,11,"USA",161
"NPqxx41Gq9","Antoine Coupland","2003-12-12",5,5,"Canada",141
"0Oq6lp3AM6","Antoine Hoppenot","1990-11-23",5,8,"USA",157
"9z5kaDXPQA","Anton Nedyalkov","1993-04-30",6,0,"Bulgaria",154
"ljqE83Y5x0","Anton Tinnerholm","1991-02-26",5,9,"Sweden",150
"zeQZJm9jQK","Anton Walkes","1997-02-08",6,2,"England",181
"kRQaoo8m5K","Antonee Burke-Gilroy","1997-10-03",5,9,"Australia",148
"EGMPZWVVqa","Antonio Bustamante","1997-06-20",5,7,"Bolivia",139
"0Oq63lezQ6","Antonio Carlini","2001-02-23",5,10,"Canada",141
"jYQJ1PaVqG","Antônio Carlos","1993-03-07",6,3,"Brazil",174
"9YqdoBDO5v","Antonio Carrera","2004-03-15",6,4,"Mexico",161
"vzqo7aVpqa","Antonio Correia","1993-11-01",5,3,"Republic of Cape Verde",170
"7vQ7xgzzMD","Antonio Herrera","2005-01-07",NA,NA,"USA",NA
"gOMnl4n6qw","Antonio Leone","2004-04-28",6,0,"USA",174
"NWMWvO7Qlz","Antonio Mlinar Delamea","1991-06-10",6,0,"Slovenia",161
"NPqxpG8q9d","Antonio Nocerino","1985-04-09",5,9,"Italy",163
"zeQZeZDNqK","Antony Curic","2001-01-16",6,3,"Canada",174
"2lqR7KXDQr","Antony Siaha","1998-04-27",NA,NA,"USA",NA
"e7MzJRx6Mr","Anuar Kanan","1995-04-08",5,5,"Mexico",143
"zeQZ73xYMK","Aodhan Quinn","1992-03-22",6,0,"USA",150
"0Oq6oePQ6D","Arévalo Ríos","1982-01-01",5,7,"Uruguay",150
"eV5Dkg6mMK","Arian Recinos","2005-02-03",5,11,"USA",165
"9z5k7pPJ5A","Ariana Calderón","1990-05-12",5,5,"Mexico",NA
"kRQa2DZbMK","Arianna Romero","1992-07-29",5,3,"Mexico",NA
"xW5prK4BQg","Ariel Lassiter","1994-09-27",5,10,"Costa Rica",154
"vzqor13j5a","Ariel Martínez","1986-05-09",5,9,"Cuba",146
"NPqxx0mYq9","Ariel Mbumba","2001-09-24",NA,NA,"DR Congo",NA
"xW5prreYQg","Arielle Ship","1995-05-02",5,7,"USA",NA
"2lqRkmXAQr","Arin Wright","1992-12-25",5,7,"USA",132
"2vQ1dpNlqr","Aris Briggs","1996-11-09",6,4,"USA",205
"xW5pyyb6qg","Aris Yang","2002-09-26",5,9,"USA",141
"9z5kbeEPMA","Armando Avila","2004-03-09",5,10,"USA",150
"0Oq6l2JzM6","Armando Cooper","1987-11-26",5,9,"Panama",150
"XVqK8BaQ01","Armando Lozano","1984-12-16",6,1,"Spain",176
"Oa5wAJRjQ1","Armando Quezada","1994-07-06",6,0,"USA",170
"aDQ0N4RW5E","Armel-Don Tchilao","1996-08-30",6,0,"USA",174
"0x5gJe7M7O","Arne Friedrich","1979-05-29",6,1,"Germany",172
"vzqor7PL5a","Arnór Ingvi Traustason","1993-04-30",6,0,"Iceland",165
"7vQ7r3zEqD","Aron Mkungilwa","1996-05-03",5,3,"Canada",143
"vzqodD8ZQa","Arquimides Ordonez","2003-08-05",6,2,"USA",159
"e7MzlgrJqr","Arshia Babazadeh","1995-11-05",6,3,"Iran",181
"p6qbog3DQ0","Artem Kholod","2000-01-22",NA,NA,"Ukraine",NA
"315VXzmnQ9","Arthur Bosua","1996-01-26",6,3,"USA",201
"Vj58W4E3M8","Arthur Rogers","1996-09-26",6,1,"England",170
"xW5prbllQg","Artur","1996-03-11",5,11,"Brazil",150
"9YqdEVkQvJ","Arturo Álvarez","1985-06-28",5,9,"El Salvador",172
"Pk5L6DnZQO","Arturo Ordoñez","1997-05-22",6,2,"Spain",183
"wvq932A7MW","Arturo Rodriguez","1998-12-15",5,9,"Mexico",146
"eVq3jlOX5W","Arun Basuljevic","1995-12-17",5,10,"USA",150
"EGMPlm6AMa","Ashani Fairclough","1992-08-07",6,2,"Jamaica",165
"EGMPZ7axqa","Ashkanov Apollon","1991-04-03",6,0,"USA",165
"4wM4a1zy5j","Ashleigh Sykes","1991-12-15",5,4,"Australia",119
"e7Mz9w9Qr0","Ashley Cole","1980-12-20",5,9,"England",146
"gpMOa9aRqz","Ashley Fletcher","1995-10-02",6,1,"England",172
"7VqGjK3A5v","Ashley Hatch","1995-05-25",5,9,"USA",NA
"Oa5wVjjWM1","Ashley Herndon","1994-10-04",NA,NA,"USA",NA
"aDQ0PeEBQE","Ashley Nick","1987-10-27",NA,NA,"USA",NA
"gpMOoXeOMz","Ashley Sanchez","1999-03-16",5,4,"USA",NA
"aDQ0aNglME","Ashlyn Harris","1985-10-19",5,9,"USA",146
"Pk5L1jDLqO","Ashton Bennett","1988-09-08",5,9,"Jamaica",168
"NPqxxWPWq9","Ashton Kamdem","2004-03-02",NA,NA,"USA",NA
"xW5pwaVlMg","Ashton Miles","2004-10-21",NA,NA,"USA",NA
"aDQ0aN62ME","Ashtone Morgan","1991-02-09",5,11,"Canada",165
"315VVev59x","Ataulla Guerra","1987-11-14",6,2,"Trinidad & Tobago",187
"gjMNRANBMK","Ateno Ajeakwa","1999-02-08",5,9,"USA",154
"KPqj9nE56v","Atiba Harris","1985-01-09",6,3,"St. Kitts and Nevis",172
"9vQ22xyLQK","Aubrey Bledsoe","1991-11-20",5,9,"USA",NA
"NWMWe2Yqlz","Aubrey David","1990-10-11",6,3,"Trinidad & Tobago",163
"zeQZXdmx5K","Audi Jepson","1994-08-23",5,9,"USA",154
"raMye1zOMd","Audrey Harding","1998-07-14",5,10,"USA",NA
"0Oq6w9J2Q6","Augustine Williams","1997-08-03",6,2,"Sierra Leone",165
"EGMPx9xMaY","Aurélien Collin","1986-03-08",6,2,"France",170
"7VqGmk63Mv","Aurelio Saco Vértiz","1989-05-30",6,1,"Peru",181
"BLMvzld8Mx","Auro","1996-01-23",5,6,"Brazil",137
"gjMNRAXpMK","Austin Amer","2000-02-17",6,1,"USA",165
"OlMleEWP5L","Austin Aviza","1997-02-17",6,4,"USA",190
"Vj58YZw4q8","Austin Berry","1988-10-06",6,2,"USA",190
"NWMWlrkj5l","Austin Brummett","2004-02-14",6,0,"USA",190
"4wM4JxLpqj","Austin Causey","2001-08-20",6,1,"USA",174
"eV5D6mnQKn","Austin da Luz","1987-10-09",5,10,"USA",161
"4JMAo09OqK","Austin Dewing","1996-12-30",5,11,"USA",165
"kRQabD41MK","Austin Guerrero","1989-03-24",5,11,"USA",159
"NPqxegdmQ9","Austin Ledbetter","1995-07-15",5,11,"USA",161
"aDQ0a0G2ME","Austin Martz","1992-05-31",5,9,"USA",159
"9vQ22rBeQK","Austin Pack","1994-02-15",6,2,"USA",181
"7VqGjBAx5v","Austin Panchot","1996-09-24",5,7,"USA",146
"eVq3y4znMW","Austin Wormell","1998-05-26",6,0,"USA",161
"OlMl9jaP5L","Austin Yearwood","1994-08-12",6,0,"USA",165
"vzqo71rBqa","Auston Trusty","1998-08-12",6,3,"USA",185
"0x5gL8rbq7","Autumn Smithers","1994-11-04",5,8,"USA",NA
"gOMnYEXBQw","Ava Cook","2000-07-05",NA,NA,"USA",NA
"e7MzJKkOMr","Averie Collins","1997-03-03",5,11,"USA",NA
"aDQ0PDNBQE","Avionne Flanagan","1999-04-06",5,11,"USA",165
"0Oq6LkVdM6","Axel Essengue",NA,NA,NA,"USA",NA
"4JMAkzG1qK","Axel Kei","2007-12-30",6,1,"USA",161
"0x5gLe7Xq7","Axel Picazo","2001-04-05",5,9,"USA",161
"0Oq6wjm2Q6","Axel Sjöberg","1992-09-15",6,7,"USA",201
"aDQ0PA8lQE","Ayo Akinola","2000-01-20",5,10,"USA",183
"jYQJylWqGR","Ayoze","1985-11-22",5,8,"Spain",159
"9vQ2274oQK","Ayrton Paez","1995-01-16",5,9,"Venezuela",143
"9z5ka2vJQA","Ayrton Statie","1994-07-22",5,9,"Curaçao",161
"BLMv7LW75x","Ayukokata Tambe","1995-06-12",5,7,"Cameroon",157
"KXMek3gvq6","Ayyoub Allach","1998-01-28",5,5,"Morocco",159
"9vQ2Zx1xQK","Azaad Liadi","1998-05-14",6,1,"USA",185
"gjMNjRm0MK","Azake Luboyera","1998-04-06",5,7,"Uganda",130
"315VPZmnQ9","Aziel Jackson","2001-10-25",5,9,"USA",NA
"Oa5wddwDq1","Aziz Abdu Kayondo","2002-10-06",NA,NA,"Uganda",NA
"zeQZ7zJNMK","Azriel Gonzalez","2001-05-24",5,9,"USA",150
"vzqodaXkQa","Baboucarr Njie","1995-06-05",6,0,"Gambia",161
"NWMWareqlz","Bacary Sagna","1983-02-14",5,9,"France",159
"Pk5LeYkOqO","Baffoe Prince","1993-10-10",5,10,"Ghana",150
"xW5p4rJ5g1","Baggio Husidic","1987-05-19",6,1,"USA",161
"9z5kbB7KMA","Bah Othello","1995-04-27",5,7,"USA",150
"315VP7a6Q9","Bailey Sparks","2002-12-30",6,0,"USA",150
"jYQJaO1ZqG","Baj Maan","2000-07-12",6,3,"Canada",187
"Xj5Y97ly5b","Bajung Darboe","2006-11-07",NA,NA,"USA",NA
"BLMv6ygjMx","Bakary Bagayoko","1998-07-10",6,1,"Guinea",170
"a35r6225L6","Bakary Soumaré","1985-11-09",6,4,"Mali",207
"Pk5LgWeGMO","Bakaye Dibassy","1989-08-11",6,0,"Mali",163
"NWMWVzBDQl","Bakie Goodman","1995-02-28",5,9,"USA",146
"7vQ7rXdYqD","Ballou Tabla","1999-03-31",5,9,"Canada",154
"7VqG3gpzqv","Barnabas Tanyi","2003-01-23",5,10,"Hungary",154
"jYQJzeXWQG","Barry Sharifi","1997-11-10",5,1,"USA",170
"9vQ2VxoQK6","Bashkim Kadrii","1991-07-09",5,9,"Denmark",157
"gpMOLml5zy","Bastian Schweinsteiger","1984-08-01",6,0,"Germany",174
"N6MmozmgqE","Bayley Feist","1997-03-14",5,7,"USA",NA
"9z5k7NAP5A","Becca Moros","1985-05-06",5,5,"USA",NA
"vzqod1ABQa","Becca Ritchie",NA,NA,NA,"USA",NA
"gOMnl3Yxqw","Beckham Sunderland","2003-06-30",NA,NA,"USA",NA
"Pk5L6kYLQO","Becki Tweed",NA,NA,NA,"USA",NA
"4JMA9Wp2MK","Becky Edwards","1988-05-22",5,7,"USA",NA
"zeQZJXGZQK","Becky Sauerbrunn","1985-06-06",5,7,"USA",141
"Oa5wAbPDQ1","Bella Bixby","1995-11-20",6,0,"USA",NA
"9z5kbJvlMA","Ben Alexander","2003-06-27",NA,NA,"Canada",NA
"KPqjovznQ6","Ben Fisk","1991-01-18",5,11,"Canada",NA
"eVq3xeAgQW","Ben Lundgaard","1995-09-25",6,5,"USA",207
"gjMNvV70MK","Ben Lundt","1995-09-24",6,6,"Germany",214
"4wM4aRZA5j","Ben McKendry","1993-03-25",5,11,"Canada",159
"gjMNRBVDMK","Ben Mines","2000-05-13",5,9,"USA",141
"0Oq6lakAM6","Ben Newnam","1991-04-18",5,10,"USA",165
"ljqELrgE5x","Ben Numbi","2000-03-22",5,11,"DR Congo",128
"eV5DLNeE5K","Ben Polk","1992-09-19",5,9,"England",172
"zeQZ7z3zMK","Ben Reveno","1999-03-29",NA,NA,"USA",NA
"p6qbeAGX50","Ben Speas","1991-01-17",5,8,"USA",157
"NWMWX3nE5l","Ben Spencer","1995-03-28",6,5,"USA",196
"NPqxepRmQ9","Ben Swanson","1997-07-18",5,6,"USA",130
"NPqxm7JXQ9","Ben Sweat","1991-09-04",6,2,"USA",176
"BLMv7EoR5x","Ben Willis","1996-01-01",6,0,"USA",174
"gjMNzJ0MKp","Ben Zemanski","1988-05-12",5,11,"USA",152
"2lqRjm7Wqr","Benedek Tanyi","2001-01-14",NA,NA,"Hungary",NA
"jYQJxmD5GR","Benjamin Angoua","1986-11-28",6,0,"Ivory Coast",159
"Xj5Y979y5b","Benjamin Asiaba","2004-12-11",5,8,"USA",152
"NWMWLOw75l","Benjamin Beaury","1996-05-13",5,10,"USA",181
"9vQ2ZNGLQK","Benjamin Bender","2001-03-07",NA,NA,"USA",NA
"eVq3y38yMW","Benjamin Cremaschi","2005-03-02",NA,NA,"USA",NA
"zeQZjOwgQK","Benjamin Di Rosa","1998-08-10",5,9,"USA",170
"Oa5wdeX9q1","Benjamin Ettienne","2003-03-13",6,0,"Grenada",161
"kRQa2xk8MK","Benjamin Fitzpatrick","1994-12-15",5,9,"USA",154
"gOMnRzl6Mw","Benjamín Galindo","1999-03-10",6,0,"Mexico",187
"a35rBbPL5L","Benjamin Hale","1998-01-09",6,2,"USA",185
"wvq9eZdYqW","Benjamin Kikanovic","2000-01-06",6,1,"USA",170
"jYQJzGkVQG","Benjamin Kucera","1994-08-10",6,1,"USA",181
"2lqRkZJxQr","Benjamín López","1995-02-16",6,1,"USA",176
"wvq9e92NqW","Benjamin Martino","2002-09-13",6,6,"USA",194
"eVq3jlkw5W","Benjamin Ofeimu","2000-09-30",6,3,"USA",201
"7VqG00lAQv","Benjamin Redzic","2002-09-26",5,11,"USA",154
"Oa5wYovWQ1","Benji Joya","1993-09-22",5,8,"USA",146
"XVqKelKaM0","Benji Michel","1997-10-23",5,10,"Haiti",163
"raMyAgXlMd","Bennett Sneddon","1997-04-04",6,3,"USA",201
"Vj58BNL8Q8","Benny Díaz","1998-12-15",6,2,"Mexico",183
"9Yqdx3EqvJ","Benny Feilhaber","1985-01-19",5,9,"USA",161
"odMXJkAqYL","Benoit Cheyrou","1981-05-03",6,0,"France",172
"315VPGP7Q9","Bento Estrela","2006-10-02",6,0,"USA",NA
"e7MzZ63OMr","Bernard Kamungo","2002-01-01",5,9,"Tanzania",150
"0Oq6lE7xM6","Bernardo Añor","1988-05-24",6,1,"Venezuela",179
"NPqxe0gGQ9","Bernhard Luxbacher","1994-11-18",5,10,"Austria",163
"2vQ1LxR4qr","Bernie Ibini-Isei","1992-09-12",6,3,"Australia",187
"jYQJa6wEqG","Bertrand Owundi Eko'o","1993-10-15",6,2,"Cameroon",181
"NPqxxjmkq9","Bethany Balcer","1997-03-07",5,9,"USA",NA
"Oa5wAPbAQ1","Betsy Brandon","1996-09-27",5,6,"USA",NA
"9z5kbGjJMA","Beverly Makangila","2000-04-11",5,11,"DR Congo",165
"p6qbOPx8Q0","Beverly Yanez","1988-07-19",5,8,"USA",141
"7VqGjo7z5v","Bianca Brinson","1992-11-13",5,1,"USA",NA
"7VqGj8N65v","Bianca Henninger","1990-10-22",5,6,"Mexico",NA
"9YqdoLJE5v","Bianca St. Georges","1997-07-28",5,6,"Canada",NA
"KXMe8Ev1Q6","Bicou Bissainthe","1999-03-15",6,2,"Haiti",181
"ljqELlVN5x","Bienvenue Kanakimana","1999-12-28",5,9,"Burundi",150
"xW5pxyLJ5g","Bilal Duckett","1989-01-09",6,2,"USA",165
"4JMA2D75Kg","Bill Hamid","1990-11-25",6,3,"USA",227
"kRQa22abMK","Bill Tuiloma","1995-03-27",6,0,"New Zealand",172
"ljqE2NNwQx","Billy Forbes","1990-12-13",5,9,"Turks and Caicos Islands",161
"0Oq6wRzgQ6","Billy Heavner","1993-11-12",NA,NA,"USA",NA
"9Yqd6o8EMv","Billy Knutsen","1992-05-05",6,2,"USA",185
